name,categ,X,Y,color
Хондросаркома,Онкологические болезни,13.316407,24.024555,#FDE724
Хордома,Онкологические болезни,18.354988,25.19027,#FDE724
Хорея Гентингтона,Нервные болезни,43.283287,8.27845,#64CB5D
Хориоамнионит,Женские болезни,-7.749317,-79.691826,#3D4C89
Хориоангиома плаценты,Женские болезни,-5.542955,-81.469536,#3D4C89
Хорионкарцинома,Женские болезни,-32.588993,-74.33824,#3D4C89
Хориоретинальная дистрофия,Глазные болезни,4.0396066,42.021935,#345E8D
Хориоретинит,Глазные болезни,-3.1351128,34.896214,#345E8D
Хороидеремия,Глазные болезни,11.48243,40.268734,#345E8D
Храп,"Болезни уха, горла, носа",48.210392,-11.171496,#208F8C
Хромидроз,Кожные болезни,-66.76236,21.492834,#404387
Хроническая анальная трещина,Болезни толстого кишечника,-7.1998277,-59.783176,#D2E11B
Хроническая венозная недостаточность,Болезни вен и лимфоузлов,15.796525,6.68261,#53C567
Хроническая воспалительная демиелинизирующая полиневропатия,Нервные болезни,38.34583,15.719706,#64CB5D
Хроническая диарея,Болезни толстого кишечника,12.690599,-46.64211,#D2E11B
Хроническая диффузная стрептодермия ,Кожные болезни,-50.738632,15.82631,#404387
Хроническая дыхательная недостаточность,Болезни органов дыхания,48.809082,-16.027866,#A5DA35
Хроническая ишемия головного мозга,Нервные болезни,59.63247,17.696413,#64CB5D
Хроническая обструктивная болезнь легких,Болезни органов дыхания,-7.1951385,2.7112193,#A5DA35
Хроническая печеночная недостаточность,Болезни органов пищеварения,18.38599,-29.238503,#22A784
Хроническая пневмония,Болезни органов дыхания,-9.325555,0.48949784,#A5DA35
Хроническая почечная недостаточность,Урологические болезни,22.053343,-27.188349,#30678D
Хроническая язвенно-вегетирующая пиодермия,Кожные болезни,-52.40113,33.223736,#404387
Хронические неспецифические заболевания легких,Болезни органов дыхания,-8.3378315,2.0599775,#A5DA35
Хронический абсцесс легкого,Болезни органов дыхания,-6.5603027,-5.018258,#A5DA35
Хронический аппендицит,Болезни органов пищеварения,-9.128476,-45.629787,#22A784
Хронический артрит,Ревматические болезни,-1.6030145,59.992527,#BADE27
Хронический атрофический акродерматит ,Кожные болезни,-54.56982,7.6166773,#404387
Хронический атрофический гастрит,Болезни органов пищеварения,16.47382,-51.36782,#22A784
Хронический атрофический ларингит,"Болезни уха, горла, носа",-21.299072,18.84537,#208F8C
Хронический бескаменный холецистит,Болезни органов пищеварения,-0.49688372,-37.25433,#22A784
Хронический бронхит,Болезни органов дыхания,-12.190068,4.101501,#A5DA35
Хронический вирусный гепатит,Инфекционные болезни,10.628798,-24.73921,#482374
Хронический гастрит,Болезни органов пищеварения,15.97104,-52.51871,#22A784
Хронический гастродуоденит,Болезни органов пищеварения,15.006216,-50.944077,#22A784
Хронический гастроэнтерит,Болезни органов пищеварения,15.558076,-43.582935,#22A784
Хронический геморрой,Болезни толстого кишечника,-6.481095,-61.550934,#D2E11B
Хронический гепатит,Болезни органов пищеварения,11.679448,-25.312025,#22A784
Хронический гингивит,Болезни зубов,-49.146675,38.178608,#38568B
Хронический гиперпластический ларингит,"Болезни уха, горла, носа",-21.578821,19.422728,#208F8C
Хронический гломерулонефрит,Урологические болезни,8.923474,-18.122187,#30678D
Хронический гнойный средний отит,"Болезни уха, горла, носа",-17.776358,25.389559,#208F8C
Хронический дуоденит,Болезни органов пищеварения,12.682601,-49.399807,#22A784
Хронический запор,Болезни толстого кишечника,21.538239,-45.367336,#D2E11B
Хронический калькулезный холецистит,Болезни органов пищеварения,-0.3114906,-38.42135,#22A784
Хронический катаральный ларингит,"Болезни уха, горла, носа",-21.524158,18.599657,#208F8C
Хронический колит,Болезни толстого кишечника,13.624576,-46.44772,#D2E11B
Хронический конъюктивит,Глазные болезни,-16.022915,40.16043,#345E8D
Хронический лейкоз,Онкологические болезни,20.228895,-9.741623,#FDE724
Хронический лимфолейкоз,Онкологические болезни,19.87814,-10.46308,#FDE724
